id,name,description,synonyms,github_discussion_number,stage,public,expected_number_of_records,frequency_of_updates,prioritised,datasets,useful_links,legislation,slug,created,updated,deleted_date,specification,is_local_land_charge,blocked_reason,os_declaration,is_local_plan_data
be234e8b-e1c8-4411-ae31-22dd7d11d60c,National landslide database,Databse of reported landslide events,,,ARCHIVED,t,,,f,,,,national-landslide-database,2024-03-25,2024-04-09 14:01:22.846551,,,f,,,f
45697341-5c2e-42f6-89be-051f1c9ead70,Local plans,"","{""Development plans"",""Local plans and timetables""}",97,TEST_AND_ITERATE,t,,,f,"[{""name"": ""local-plan"", ""label"": ""Local plan"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/local-plan.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/local-plan"", ""dataset_editor_url"": null}, {""name"": ""local-plan-document"", ""label"": ""Local plan document"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/local-plan-document.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/local-plan-document"", ""dataset_editor_url"": null}, {""name"": ""local-plan-boundary"", ""label"": ""Local plan boundary"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/local-plan-boundary.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/local-plan-boundary"", ""dataset_editor_url"": null}, {""name"": ""local-plan-timetable"", ""label"": ""Local plan timetable"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/local-plan-timetable.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/local-plan-timetable"", ""dataset_editor_url"": null}]","[{""link_url"": ""https://design.planning.data.gov.uk/planning-consideration/development-plans-and-timetables"", ""link_text"": ""Development plans consideration""}, {""link_url"": ""https://docs.google.com/document/d/1QERjoyZ-7oZkhNdxRmUXDVhCfxZj105SGmEaWUX9uYI/edit?usp=sharing"", ""link_text"": ""Local plan data collection - summary and challenges""}]",,local-plans,2024-10-08,2025-02-03 10:00:49.884514,,"{""link_url"": ""https://digital-land.github.io/specification/specification/local-plan/"", ""link_text"": ""Local plan""}",f,,,t
00bede34-152a-40cc-ac14-bb638d1a287d,Greater london archaeological priority areas,Areas of Greater London where there is significant known archaeological interest or potential for new discoveries,,89,CO_DESIGN,t,1015,QUARTERLY,f,"[{""name"": ""archaeological-priority-area"", ""label"": ""Archaeological priority area"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/archaeological-priority-area.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/archaeological-priority-area"", ""dataset_editor_url"": null}]","[{""link_url"": ""https://historicengland.org.uk/services-skills/our-planning-services/greater-london-archaeology-advisory-service/greater-london-archaeological-priority-areas/"", ""link_text"": ""Historic England guidance""}]",,greater-london-archaeological-priority-areas,2024-03-25,2025-02-11 13:00:46.798749,,,f,,,t
32e846eb-f9f0-403e-8b76-76f67691bb6a,Nearby railway schemes,,,,ARCHIVED,t,,,f,,,,nearby-railway-schemes,2024-03-25,2024-04-09 14:01:22.897515,,,f,,,f
50e34b76-7f7e-4213-a135-2c53abf81f7c,Noise abatement,A set of strategies designed to reduce noise pollution,,,ARCHIVED,t,,,f,,,,noise-abatement,2024-03-25,2024-04-09 14:01:22.925948,,,f,,,f
20420d2d-fdb5-4b2e-a6ed-e34f49a313b8,"Notices, Orders, Directions under Planning Acts",,,,ARCHIVED,t,,,f,,,,notices-orders-directions-under-planning-acts,2024-03-25,2024-04-09 14:01:22.95368,,,f,,,f
efd79d47-1b46-4de9-9004-12ba59e03794,Existing housing stock,"To determine the minimum number of homes needed, strategic policies should be informed by a local housing need assessment, conducted using the standard method in national planning practice guidance. The standard method is a calculation informed by existing housing stock and affordability.",,,CO_DESIGN,t,,ANNUALLY,f,,"[{""link_url"": ""https://www.gov.uk/government/statistical-data-sets/live-tables-on-dwelling-stock-including-vacants"", ""link_text"": ""Live tables on dwelling stock""}]",,existing-housing-stock,2025-02-25,2025-03-20 11:22:53.374586,,,f,,,f
b2080e49-4ccf-454c-bb46-4479058fb265,National trust land,Land that is enclosed as part of a National Trust estate and public access is limited,,216,BACKLOG,t,,,f,,,,national-trust-land,2024-03-25,2025-01-28 16:43:36.875395,,,f,,,f
90daa36f-0751-4692-ad5e-2ad13c014069,Probable coal mining,Locations and estimated extents of probable shallow coal mines for which no recorded plan exists,,,ARCHIVED,t,,,f,,,,probable-coal-mining,2024-03-25,2024-04-09 14:01:23.16274,,,f,,,f
5233bb0b-2424-4ba6-b76a-aaf3ca033f63,Protected sites (statutory sites),Sites that have protection through legislation in recognition of biodiversity and geological value,"{""Protected land;SAC;SPA;Ramsar;Proposed Ramsar;SSSI;Marine Conservation Area;Local Nature Reserve;Local Wildlife SIte;National Parks and the Broads;AONB;Heritage Coast""}",,ARCHIVED,t,,,f,,,,protected-sites,2024-03-25,2024-04-09 14:01:23.185513,,,f,,,f
b163dd82-d6fd-42a7-bbb0-382fe4745e35,Public health service delivery performance,,,,ARCHIVED,t,,,f,,,,public-health-service-delivery-performance,2024-03-25,2024-04-09 14:01:23.207689,,,f,,,f
f1a48f85-c3a4-4bee-9cb6-ed559ed99933,Public transport timetables,Information on timings of all forms of public transport,,,ARCHIVED,t,,,f,,"[{""link_url"": ""https://data.gov.uk/dataset/0447f8d9-8f1b-4a68-bbc8-246981d02256/traveline-national-dataset"", ""link_text"": ""National dataset documentation page""}]",,public-transport-timetables,2024-03-25,2024-04-09 14:01:23.237491,,,f,,,f
b516bf0f-8317-47e3-921f-127b5647ff73,Rainfall data,Rainfall measurements across the UK,,,ARCHIVED,t,,,f,,"[{""link_url"": ""https://environment.data.gov.uk/flood-monitoring/doc/rainfall"", ""link_text"": ""National dataset documentation page""}]",,rainfall-data,2024-03-25,2024-04-09 14:01:23.257805,,,f,,,f
a27e8b01-43a8-43df-b8d9-7b94511210da,Recorded flood outlines,"Records of historic flooding from rivers, the sea, groundwater and surface water",,,ARCHIVED,t,,,f,,,,recorded-flood-outlines,2024-03-25,2024-04-09 14:01:23.271112,,,f,,,f
a8aa85ac-c14d-48a0-a988-7de67268ec4f,Regional flood and coastal committees,Boundaries of the regional flood and coastal committees in England,,,ARCHIVED,t,,,f,,,,regional-flood-and-coastal-committees,2024-03-25,2024-04-09 14:01:23.277707,,,f,,,f
66fe00b3-74cc-40e0-b3cd-06b5b3644792,Renewable energy planning database (REPD),Progress tracking of UK renewable electricity projects over 150kW,,,ARCHIVED,t,,,f,,,,renewable-energy-planning-database,2024-03-25,2024-04-09 14:01:23.304496,,,f,,,f
a226be12-46e8-4138-9d83-f33acec805ca,National trust land – always open,National Trust land that the public has access to on foot only,,217,BACKLOG,t,,,f,,,,national-trust-land-always-open,2024-03-25,2025-01-28 16:43:54.197996,,,f,,,f
16ef9034-52a6-4515-9107-d0368ca04760,Priority river habitat - headwater areas,River and stream sources that exhibit a high degree of naturalness,,,ARCHIVED,t,,,f,,,,priority-river-habitat-headwater-areas,2024-03-25,2024-07-19 08:51:13.043119,,,f,,,f
b4fb290d-914e-4cf8-ac78-3e79871782f0,Priority river habitat - rivers,Rivers and streams that exhibit a high degree of naturalness,,,ARCHIVED,t,,,f,,,,priority-river-habitat-rivers,2024-03-25,2024-07-19 08:51:28.766159,,,f,,,f
5f00e5f0-3195-49b7-957c-d769f5cc7e9f,Retail opportunity areas,Appropriate areas for improvement for retail and regeneration ,,,ARCHIVED,t,,,f,,,,retail-opportunity-areas,2024-03-25,2024-04-09 14:01:23.319274,,,f,,,f
32bda11b-69ae-4baf-b206-dcf2460b65f5,Biodiversity net gain assessments,A biodiversity net gain assessment compares baseline conditions to post-development plans. Biodiversity net gain is achieved if the post-development plans provide a net improvement to the biodiversity of a site,,119,BACKLOG,t,,,f,"[{""name"": ""biodiversity-net-gain-assessment"", ""label"": ""Biodiversity net gain assesment"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/biodiversity-net-gain-assessment.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/biodiversity-net-gain-assessment"", ""dataset_editor_url"": null}]",,"{""link_url"": ""https://www.legislation.gov.uk/ukpga/2021/30/contents/enacted"", ""link_text"": ""The Environment Act 2021""}",biodiversity-net-gain-assessments,2024-03-25,2025-01-28 14:17:10.555113,,,f,,,f
28ba91b4-8ff4-4294-8bdc-aa7705976b83,Central activities zone,Central areas of London with implications for planning designated by the Greater London Authority (GLA),,,ON_THE_PLATFORM,t,,AD_HOC,f,"[{""name"": ""central-activites-zone"", ""label"": ""Central activities zone"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/central-activities-zone.md?plain=1"", ""platform_url"": null, ""dataset_editor_url"": null}]","[{""link_url"": ""https://www.london.gov.uk/programmes-strategies/planning/implementing-london-plan/london-plan-guidance-and-spgs/central-activities-zone#:~:text=of%20the%20CAZ.-,What%20is%20the%20Central%20Activities%20Zone%3F,its%20shopping%2C%20culture%20and%20heritage."", ""link_text"": ""Central Activities Zone""}, {""link_url"": ""https://www.london.gov.uk/sites/default/files/caz_spg_final_v4.pdf"", ""link_text"": ""Supplementary Planning Guidance""}, {""link_url"": ""https://www.london.gov.uk/programmes-strategies/planning/london-plan/past-versions-and-alterations-london-plan/london-plan-2004"", ""link_text"": ""London Plan 2004""}, {""link_url"": ""https://www.london.gov.uk/sites/default/files/2022-11/CLFJ9889-Future-actions-221122-WEB_optimised.pdf"", ""link_text"": ""CAZ Futures Action Plan""}]",,central-activty-zones,2024-03-25,2025-03-19 16:28:14.63953,,,f,,,t
236d00bd-605e-4eb8-9883-3bc113c2062d,Risk of flooding from rivers and seas – postcodes,Postcodes where there is a chance of flooding from rivers and/or the sea,,,ARCHIVED,t,,,f,,"[{""link_url"": ""https://ckan.publishing.service.gov.uk/dataset/risk-of-flooding-from-rivers-and-sea-postcodes-in-areas-at-risk"", ""link_text"": ""National dataset documentation page""}]",,risk-of-flooding-from-rivers-and-seas-postcodes,2024-03-25,2024-04-09 14:01:23.328607,,,f,,,f
d6c90c1f-3ab6-4599-a8f1-c98996e7166d,Risk of flooding from rivers and seas – properties,Properties where there is a chance of flooding from rivers and/or the sea,,,ARCHIVED,t,,,f,,"[{""link_url"": ""https://ckan.publishing.service.gov.uk/dataset/risk-of-flooding-from-rivers-and-sea-properties-in-areas-at-risk"", ""link_text"": ""National dataset documentation page""}]",,risk-of-flooding-from-rivers-and-seas-properties,2024-03-25,2024-04-09 14:01:23.336495,,,f,,,f
2ab04384-7081-495b-85c5-d3c3bc66a338,Risk of flooding from surface water,Areas where there is risk of flooding from excessive rainfall,,,ARCHIVED,t,,,f,,"[{""link_url"": ""https://data.gov.uk/dataset/95ea1c96-f3dd-4f92-b41f-ef21603a2802/risk-of-flooding-from-surface-water-extent-3-3-percent-annual-chance"", ""link_text"": ""National dataset documentation page""}]",,risk-of-flooding-from-surface-water,2024-03-25,2024-04-09 14:01:23.344516,,,f,,,f
c8dd083f-978f-49f1-a7d1-08a11d012c84,Infrastructure funding statements,A summary of financial contributions councils have secured through section 106 agreements from new developments,{IFS},53,ON_THE_PLATFORM,t,,ANNUALLY,f,"[{""name"": ""infrastructure-funding-statement"", ""label"": ""Infrastructure funding statement"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/infrastructure-funding-statement.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/infrastructure-funding-statement"", ""dataset_editor_url"": null}]",,"{""link_url"": ""https://www.legislation.gov.uk/uksi/2010/948/contents"", ""link_text"": ""The Community Infrastructure Levy Regulations 2010""}",infrastructure-funding-statements,2024-03-25,2025-03-21 10:31:58.436132,,"{""link_url"": ""https://digital-land.github.io/specification/specification/infrastructure-funding-statement/"", ""link_text"": ""Infrastructure funding statement""}",f,,,t
568704b4-b85f-4fc6-a239-1ab31f70cfa7,River corridor features,"Habitats, flow types and physical features of a watercourse",,,ARCHIVED,t,,,f,,,,river-corridor-features,2024-03-25,2024-04-09 14:01:23.361174,,,f,,,f
ea97052a-f9fb-4aad-98f6-046ca0929f06,"Roadways, footways and footpaths",,,,ARCHIVED,t,,,f,,,,roadways-footways-and-footpaths,2024-03-25,2024-04-09 14:01:23.373636,,,f,,,f
1186a61c-32e7-4137-9ad5-9db4a3ac3abb,Rocky shores,Seacoasts where solid rock predominates,,,ARCHIVED,t,,,f,,,,rocky-shores,2024-03-25,2024-04-09 14:01:23.380562,,,f,,,f
ff408941-593d-44ad-aa45-49e2ebfc9bce,Protected land,Sites with special status as protected areas because of their natural and cultural importance,"{""Protected sites""}",235,BACKLOG,t,,,f,"[{""name"": ""protected-land"", ""label"": ""Protected land"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/protected-land.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/protected-land"", ""dataset_editor_url"": null}]",,,protected-land,2024-03-25,2025-01-28 16:51:12.302554,,,t,,,f
704cba86-cef0-4261-bb4b-7ecdbece5c47,Section 73,Applications for planning permission to develop land without complying with previously imposed planning conditions,"{""Planning application variance""}",,ARCHIVED,t,,,f,,,,section-73,2024-03-25,2024-04-09 14:01:23.458385,,,f,,,f
93b04c65-15c9-41a7-9644-ff2a3d21381c,Secondary schools,Secondary education for children from 11 to 16,,,ARCHIVED,t,,,f,,,,secondary-schools,2024-03-25,2024-07-29 10:08:54.462873,,,f,,,f
523ff7e0-9316-4385-84c4-c7ffa01b3ce6,Shallow coal mine workings,Shallow coal mine workings are derived from the Coal Authority’s records of underground coal mine workings,,,ARCHIVED,t,,,f,,,,shallow-coal-mine-workings,2024-03-25,2024-04-09 14:01:23.477589,,,f,,,f
c060d498-4397-4a11-a984-7efbac30c387,SOBI (Single Onshore Boreholes Index),"Records of boreholes, shafts and wells from all forms of drilling and site investigation work ",,,ARCHIVED,t,,,f,,,,sobi,2024-03-25,2024-04-09 14:01:23.519737,,,f,,,f
f7150d9e-3f8f-4a1f-9a6b-44aaec9c7ad5,Soil parent material model,Characteristics of the upper 2–3 m of the geology beneath our feet,,,ARCHIVED,t,,,f,,,,soil-parent-material-model,2024-03-25,2024-04-09 14:01:23.533072,,,f,,,f
3c38a6bc-d7e1-4e18-995d-4a20c49bfb11,Soil type,Soil landscapes of England and Wales,,,ARCHIVED,t,,,f,,,,soil-type,2024-03-25,2024-04-09 14:01:23.540096,,,f,,,f
246d5d2a-5008-4837-8bc4-d7150ebd50d9,Religious buildings,Structures created for worship,,64,BACKLOG,t,,,f,,,,religious-buildings,2024-03-25,2024-09-26 16:15:32.954154,,,f,,,t
73c60300-cc70-4730-b320-c3bc43afe251,Safeguarded land,A planning mechanism to make sure land which has been identified for development in the future is protected from conflicting development,,,SCREEN,t,,,f,,"[{""link_url"": ""https://docs.google.com/document/d/1BrSkKUzocPAV1OlMkZC0kwIgKWg2W5vq22i4vjN38T0/edit#heading=h.lb9do641w06g"", ""link_text"": ""Fact sheet url""}]",,safeguarded-land,2024-03-25,2024-09-26 16:15:46.428026,,,f,,,t
e3347ece-3c02-4fd9-a222-abb995493bfd,Tennis courts,Courts or areas with a net across the middle used for playing tennis,,64,CO_DESIGN,t,,EVERY_6_MONTHS,f,,,,tennis-courts,2024-03-25,2024-09-26 16:19:53.481963,,,f,,,t
157560a8-bba9-47b6-9d4b-761a1baccd98,Uk airport data,The presence of passenger and cargo airports in the UK.,,268,BACKLOG,t,,,f,,,,uk-airport-data,2024-03-25,2025-01-28 17:07:34.812834,,,f,,,f
4798e6eb-49ad-48ef-b8c9-418ee1e7c46e,TOID,A unique reference identifier assigned by Ordnance Survey to identify every topographical feature ,,,ARCHIVED,t,,,f,,"[{""link_url"": ""https://osdatahub.os.uk/downloads/open/OpenTOID"", ""link_text"": ""National dataset documentation page""}]",,toid,2024-03-25,2024-04-09 14:01:23.630617,,,f,,,f
c115473a-3b5c-4b10-b1ec-b30b792a49f8,Unitary authority,Where county and district councils in ‘two-tier’ areas are replaced with a single tier of ‘unitary’ authorities responsible for all functions of county and district councils,,269,BACKLOG,t,,,f,,,,unitary-authority,2024-03-25,2025-01-28 17:07:55.61541,,,f,,,t
470e2df4-722c-4ca5-948e-23e98bc9e2d0,Traffic schemes,Scheme to reduce motor vehicle traffic in residential streets,,,ARCHIVED,t,,,f,,,,traffic-schemes,2024-03-25,2024-04-09 14:01:23.655696,,,f,,,f
e4688760-599e-4f14-b522-925981ef0bf7,Transaction data,Records of land transactions,,,ARCHIVED,t,,,f,,"[{""link_url"": ""https://www.gov.uk/guidance/hm-land-registry-transaction-data"", ""link_text"": ""National dataset documentation page""}]",,transaction-data,2024-03-25,2024-04-09 14:01:23.662478,,,f,,,f
9964e15d-e51c-49bf-b15e-8d88cac25b99,Traveline national dataset,"Public transport timetables for bus, light rail, tram and ferry services",,,ARCHIVED,t,,,f,,,,traveline-national-dataset,2024-03-25,2024-04-09 14:01:23.675531,,,f,,,f
7f8a68f3-0c0d-4313-a30f-bbdfe7542d0a,UK house price data,Changes in the value of residential properties,,,ARCHIVED,t,,,f,,"[{""link_url"": ""https://www.gov.uk/government/collections/uk-house-price-index-reports#about-the-uk-hpi"", ""link_text"": ""National dataset documentation page""}]",,uk-house-price-data,2024-03-25,2024-04-09 14:01:23.700764,,,f,,,f
eb109d79-b19d-4946-8044-96145246c706,Urban development area,"Comprising residential, growth zones, commercial, industrial, public-use, and mixed-use zones",,,ARCHIVED,t,,,f,,,,urban-development-area,2024-03-25,2024-04-09 14:01:23.726152,,,f,,,f
